395	3	11	Daisy can eat it up!
396	6	11	The dragon
397	10	11	Oh –how silly and funny. Listen everyone –if you need anything we will be just a few strides away in the house. I hope you all stay warm. Docome into the house if you get chilly or fed up.
398	2	11	Night all.
399	1,3,4,5,6,7,8,9,10	11	Night
400	-	11	All the kids start to settle down. The lights go off. They head to sleep.
401	-	12	Kit, Laura, Sophie, Fin, Ted, Anna all settle to sleep –all goes dark. After a while Ted gets up –he can’t sleep –he takes his torch and plays with it like a light sabre through the air pretending fight. Annawakes up –she approaches Ted from behind
402	3	12	I hope you’re winning!
403	-	12	Ted turns around and is slightly embarrassed
404	1	12	Always!
405	3	12	Jo, I presume?
406	1	12	Of course!
407	3	12	What has she done this time?
408	1	12	Refused to drink bug-ade and tried to get us to tidy up the ship.
409	3	12	Treacherous crimes indeed –you should tie her up and cast her off on one of the rafts. What were they called again?
410	1	12	They are called ‘the lumpy pillows’. You named them remember?
411	3	12	Oh yeah –‘the lumpypillows’ ....
412	-	12	There is an awkward silence between them –Ted breaks it
413	1	12	Heh–don’t you think those stars there looks like waves-they go up and down. They’d be awesome to go crashing over –don’t you think? And then those ones –they look like a massive shiny sword –be great for fighting. And then there,over there see, those look like a sail. It could catch a huge gust of wind and it would kick out and we’d flyover the waves. Don’t you think? Can you see them? Look....
414	3	12	Yeah, yeah...of course.
415	1	12	More awkward silence between them
416	3	12	So only 1 week left until we leave Primary School? You excited?
417	1	12	For the holidays  -yeah –can’t wait!
418	3	12	Be great to be in Secondary School –I can’t wait! There’s so many clubs I want to join! Do you think you’ll join any?
419	1	12	I don’t know –I haven’t really thought about it
420	3	12	We’ll still be in some of the same classes....so you can still have someone to copy from
421	1	12	Yeah –cool!
422	3	12	You got you’re poem ready for the end of term poetry competition?
423	1	12	Kind of. I think it’s a really stupid idea. Who wants to celebrate leaving school by reciting a poem from an A-Z of poets.
424	3	12	I think it’s so we can express ourselves.
425	1	12	Well,  I can think of way better ways to do that.
426	3	12	I got S. I was going to do Shakespeare but then I thought that would be too obvious  -so I’m going to do Robert Louis Stevenson instead. Hewrote treasure island!!
427	1	12	Cool –is your poem about pirates then –lucky!
428	3	12	No-I thought...well...no...do you want to hearit?
429	1	12	No , I  can wait
430	3	12	What letter did you get?
431	1	12	Y...
432	3	12	I’m just wondering...
433	1	12	Y. I got Y. I had no idea what to do so my mum chose on for me, which apparently is perfect because ‘I’m a bit of a dreamer’apparently. Best part about it is it only has 8 lines.
434	3	12	Can I hear it –please?? I ‘d really like to....
435	1	12	Why?
436	3	12	Coz I would –I really like poetry.
437	1	12	Weirdo –some birthday party!
438	3	12	Fine –I’m a weirdo. Shut up and get on with it.
439	-	12	Ted starts to recite the poem very half-heartedly
440	1	12	Had I the heavens embroidered clothes.....’
441	3	12	Ted, do it properly –pretend you’re delivering a great speech to your crew and you want to inspire them!
442	1	12	It’s not very inspirational....
443	3	12	Fine, then say it to Jo –like you really mean it –like a threat or a warning. Or say it to me..
444	1	12	Had I the heavens embroidered clothes.....’
445	-	12	Imaginary Ted appears. Theysay the poem, ‘The Cloths of Heaven’ by W B Yeats,together from different parts of the stage
446	1,15	12	‘Enwrought with golden and silver lightThe blue and the dim and the dark clothes. Of night and light and the half lightI would spread my the clothes under your feet.But I being poor, have only my dreams. 41I have spread my dreams under your feetTread softly, because you tread on my dreams.
447	-	12	Ted’s are now in darkness. Real Ted still has his torch light on.‘Real’Anna and  ‘Imaginary’Anna appear in light facing the audience.  They recite their poem ‘To Any Reader’ by Robert Louis Stevenson together.
448	3	12	As from the house your mother sees You playing round the garden trees, So you may see, if you will look Through the windows of this book, Another child, far, far away, And in another garden, play. But do not think you can at all, By knocking on the window, call That child to hear you. He intent Is all on his play-business bent. He does not hear, he will not look, Nor yet be lured out of this book. For, long ago, the truth to say, She has grown up and gone away, And it is but a child of air That lingers in the garden there.
449	-	12	Light goes out on both Annas. Real Ted turns his torch off. Black out.
450	-	13	A School bell rings. Class enter –the boys start to play ‘Extreme Basket Wars’ –the girls sit on the desks looking unimpressed.Projected on the black curtain at the back is 13 years.
451	5	13	Charge! Take aim. And Fire!
452	-	13	Fin chucks paper into a bin and scores
453	1	13	SCORE! 5 ALL!
454	4	13	Not for long –gimme the ball! Prepare to go down!
455	47	13	And he twists..... and turns..... and quick dummy... and
456	48	13	SCORE!! In your face! We’re in the lead 6-5!
457	4	13	Boom! One more point away from victoryyyyy!!
458	49	13	Yeah –we’ll see about that  -hand it over!
459	5	13	It’s all a matter of pure and simple, perfect....skill....
460	-	13	Fin goes to score but Kit intercepts the ‘ball
461	4	13	Oh look –he’s weaving through the battlements, behind the enemy line and dodges the on coming sniper attack to return the grenade direct to its target! In it goes –BOOOM! Oh what was that about perfect skill?
462	47	13	I do believe that is a WIN!! Which makes all you lot –LOSERS!
463	50	13	Rematch! C’mon let’s go again –you’re lucks outKit –take the long shot from here –quick!
464	-	13	Kit throws the ‘paper’too hard across the room and is caught by Mr Jackson the English teacher
465	13	13	Why –thank you gentlemen –I’m touched -now -sit down!
466	57	13	This isn’t finished!
467	58	13	Bring it on!
468	13	13	So, where did we get to at the end of last lesson? Ruby?
469	50	13	We were discussing if Hamlet had lost the plot sir!
470	13	13	Lost the plot?
471	51	13	Yeah –at the beginning of the story, you know when he sees his dad who had just died appear as a ghost and has a little chat with him?
472	13	13	And do we think he’d lost the plot?
473	52	13	Yeah –he must be a bit messed up to imagine all that going on!
474	13	13	So –it couldn’t have happened–he just imagined it?
475	53	13	I think it could have happened –I believe in ghosts! BUT  -I still think he’s a bit of a nutter!
476	13	13	A nutter?
477	54	13	I don’t think he’s a nutter sir –I’ve read on....and....I think he’s grieving and is probably a bit of a loner becausehe lives in his head alot, which always removes you from the rest of the world a bit, doesn’t it?
478	13	13	Interesting. What do mean living in his head?
479	55	13	Where you don’treally live in the real world –you let your imagination run wild sir!
480	56	13	Yeah –you know –you escape into your head and then don’t have a grip with what is real.
481	1	13	Isn’t that what an imagination is for?
482	13	13	Interesting point Ted –what do people think?
483	6	13	Well, yeah –that is what an imagination is for –but you’ve got to get the right balance –what’s the point of making stuff up all the time and thinking about stuff if none of it ever comes to anything MR JSo –an imagination is only any good if you can produce something from it?
484	7	13	Well, yeah –that is what an imagination is for –but you’ve got to get the right balance –what’s the point of making stuff up all the time and thinking about stuff if none of it ever comes to anything MR JSo –an imagination is only any good if you can produce something from it?
485	47	13	Sounds like you want to keep those in your head –they soundblooming awful!
486	6	13	Shut up! It’s better than writing down the rules for ‘extreme basket wars’!
487	48	13	Give those back –it’ll be an Olympic sport one day –just watch!
488	13	13	And I hope to see you on the podium one day boys. And that is exactly my point. If you did make ‘extreme basket wars’an Olympic sport or created nice sparkly shoes..
489	7	13	Sweet sparking shoes!
490	13	13	Sorry –then you will have made something. Created something –brought something into the world that wasn’t there before. Imagine if Shakespeare hadn’t ever bothered to write down ‘To be or not to be’or‘there are morethings in heaven and earth Horatio then are ever dreamt of in your philosophy! –just think what the world would be like?
491	49	13	I literally do not have a clue what you just said.
492	47	13	A world without Shakespeare would be amazing!
493	13	13	Ok then –how about Robert Louis Stevenson or J.K Rowling, or Beyoncé, Eminem or Stella McCartney, Mr Cadbury, Matt Damon,  Steve Jobs –where would we be without the product of their imagination? What if they had ignored what was inside of them? What would the world be like? There was a part of them, that was bigger than theirwalking and talking and breathing and eating –telling their story  45 was part of  staying alive and making sense of the world around them. They will have wrestled and directed andchannelled their thoughtsand ideas until they had somethingreal in their hands, that no matter what it was –the world in some way, large or small was changed by what they had done.
494	1	13	Doesn’t channelling something just make it smaller and more narrow
495	13	13	I would argue that all inspired thought, creativity, questions, thoughts, inspirations and imaginings that are ignored and given no focused time or direction –well then, they’re just left to float around in the air and a while, well –they’ll just disappear.
496	13	13	So –lets get some of those thoughts and ideas going somewhere today –heh?Here’s a question. Back to Hamlet. What’s the most quoted or well-known line in the play?
497	3	13	To be or not to be?
498	13	13	Now Hamlet is trying to make a decision. To be. Or not to be.
499	1	13	To be what?
500	13	13	That’s what I want you to think about. If you could be anything –do anything, create anything, dream anything –what would you decide? Would you take the chance? Would you go for it and work hard ...and do it?Or would you let it slip away. Fill in the the gaps. To be....... Or not to be.
501	-	13	All hands go up with ‘idea lights’on their fingertips. All class complete the sentence with whatever they want to bring to life.
502	47	13	To be...
503	48	13	To be...
504	49	13	To be...
505	50	13	To be...
506	51	13	To be...
507	52	13	To be...
508	53	13	To be...
509	54	13	To be...
510	55	13	To be...
511	56	13	To be...
512	4	13	To be...
513	6	13	To be...
514	7	13	To be...
515	5	13	To be...
516	3	13	To be...
517	1	13	To be... a pirate!
518	-	13	All is quiet for a few seconds and then the whole class explode with laughter! They freeze. Ted’s light on his finger remains on –the bad pirates lean over the edge above him and draw the light away from him –he is left standing in the shadow.
519	-	14	The lights are very low and sinister on the ‘DaringDuvet’ The GUPs start playing with the ‘ideas’ lights that they have stolen from Ted in the classroom. They start passing the lightbetween them with ‘Imaginary Ted’trying to get his ‘idea’back
520	25	14	Look what I’ve got here –it’s a beauty!
521	27	14	Let’s have a look! It’s a fresh one alright!
522	26	14	Oh –it’s heavy isn’t it?The fresh ones always are mind you.
523	38	14	Pass it here!
524	39	14	Let’s have a go!
525	40	14	Oh –it’s all warm and fuzzy!
526	41	14	I love it when they’re ripe
527	42	14	We can definitely have fun with this one.
528	43	14	Here! Oh it’s a fast one!
529	44	14	It’s full of promise
530	45	14	Full of hope!
531	46	14	Full of imagination!
532	15	14	Give me back my idea!!
533	-	14	All GUPs laugh –they are desperate for a good game of ‘Extreme Ideas War’
534	25	14	We were just saying what a fresh juicy idea it is –perfect for playing with!
535	15	14	Just give it back –you’re going to ruin it!
536	27	14	Oh –we wouldn’t want to do that –why don’t you come over here and get it....
537	-	14	Throwing idea it toJasper
538	27	14	Oops –Sorry!
539	26	14	Oh it is feeling a little but lighter –you know what that means don’t you....
540	15	14	That you’re breaking it –leave it alone!
541	-	14	The Pirate Adventurers arrive.
542	23	14	Yeah give it back....
543	22	14	We’ll get it for you Ted.
544	21	14	The others are coming.
545	15	14	Everyone?
546	16	14	Yes –we’re all here Ted
547	15	14	Game on!
548	-	14	Music plays. GUPs throw the ‘idea’ lights around with the PirateAdventurersunable to intercept. Jo enters triumphantly and catches the idea
549	24	14	Why, thank you. How kind of you. What fun you’ve all had –and how wonderful that I get to keep the prize. Not that it will be of much use for anything now. It’s looking a bit empty now. Still it’s nice to stop these ideas from going anywhere –who knows what could happen. I’m going to go pop it in a pond, or a jar... where I can keep an eye on it...and stop it from getting carried away. I suspect they’ll be more of these coming my way –but that will be another day, another game. All these questions,  49ideas, thoughts, inspirations, imaginings –all just floating and after a while –they’ll just disappear!
550	-	14	Mertal, Moon, Jasper reach above JJ, Ellie and Sonny and steal ‘ideas’ from them as they leave. The rest of the Pirate Adventurers and GUPs leave
551	23	14	Give that back!
552	22	14	Get back here!
553	21	14	Heh –that’s my idea!!
554	-	14	Ted, Anna, Kit, Fin, Sophie, Lauraall remain together
555	17	14	I’m sorry we didn’t get it back for you Ted.
556	18	14	I’m sorry we didn’t get it back for you Ted.
557	19	14	They were tough today –but that doesn’t mean we won’t get them next time.
558	20	14	Yeah –and you will have somore ideas Ted –you won’t even miss that one. I bet you’ve got some spinning around already
559	-	14	Grabs an idea from above Ted’s head.
560	20	14	See –I thought so –it’s really heavy –must be a good one.
561	17	14	Pass it here...
562	-	14	The friends playfully pass it around, doing tricks and laughing
563	18	14	Put it back in there Teddy. I bet it’s brilliant!
564	19	14	I can’t wait to find out what it is!
565	15	14	Thanks. And...thanks for all you did today. I really appreciate it.
566	-	14	Fin, Laura, Kit and Sophie all leave laughing and trying to grab ideas from each other.
567	16	14	So –you’re OK then?
568	15	14	Yeah –I’m glad you were around –I’m glad you came for thefight
569	16	14	You know me, I always love a good battle.
570	15	14	It’s just that you’re notalways....you know...around. I can’t find you all the time. You used to be a lots brighter. All of you did
571	16	14	I’m still here Ted –we are all. We fought for you today didn’t we?
572	15	14	I suppose.
573	16	14	Listen –don’t be afraid of things moving on, or changing colour. All the best captains have to keep updating their ships Ted. It can’t stay the same or it will start to rot away. The ship is still afloat –it just may have to head in a slightly different direction –to new places, new adventures, new battles! But your crew will only follow you if they want to go where you’re leading them. If you’re looking like you’re going to run this ship a ground then they will jump ship Ted. Don’t let that happen. This ship has been anchored for a while now. Everything around here has been explored. Jo knows where to find you and before long this ship will be captured and there will no escape. It’s time to raise the sails Ted
574	15	14	But where to?
575	16	14	t doesn’t matter –the important thing is to get moving. What’s the fun in knowing exactly where you’re going anyway? Where’s your sense of adventure Captain Ted?Feel that –there’s a breeze in the air –great sailing weather. It’s just an idea
576	-	14	She goes to leave and throws him an idea
577	16	14	Just think about it.
578	-	14	Ted is left throwing the idea light slowly from one hand to another
579	-	15	Class all sitting on chairs. Mrs Logan enters. Projected onto the black curtain 17 years.
580	14	15	Ok you lot. Could you all move your desks apart into rows. Quick as you can. I’ll give out the papers as soon as you’re ready. Careful with the chairs –you’ll take someone’seye out.
581	5	15	Please can you take my eye out. Seriously –I reckon that’d be better than taking this exam.
582	6	15	Oh stop being so dramatic!
583	47	15	No –I’m with Fin on this one –I’d prefer to haveall my teeth out without an aesthetic then what’s about to happen
584	50	15	And you’d look better too!
585	51	15	And you wouldn’t be able to talk with no teeth –imagine a world where no-one had to listen to you!
586	48	15	Well  -you’ll have no problem making up evil characters in this creative writing exam.
587	49	15	Yeah –just give them 2 heads and loads of warts –immortalise them in fiction!
588	52	15	Big words Will –you been using word of the day toilet paperagain!
589	56	15	I could do with some of that  -I’ll take anything!I’m so confused with all that we have to do with this.
590	53	15	Thoroughly plan your story.
591	54	15	But don’t take too much time.
592	55	15	Write a punchy beginning that grabs the reader
593	7	15	But don’t give too much away at the start.
594	4	15	Describe your characters in detail.
595	3	15	But don’t let them tell the reader how they’re feeling or how to feel.
596	5	15	Have at least 4 indented paragraphs.
597	6	15	But, if it ever sounds rigid or too much like writing, then immediately rewrite it.
598	47	15	Try and include a sub-plot or flashback
599	50	15	But try to avoid using suddenly and never too many explanation marks.
600	51	15	Include a list to show you know how to use punctuation.
601	48	15	But choose every word carefully. Less is something more.
602	49	15	Ensure to use conversations to show direct speech.
603	52	15	And when you so, be sure to only use the verb ‘said’ as the dialogue belongs to the character and any other verb is the writer butting their nose in.
604	56	15	Be sure to be use all your time, reading over your work and editing.
605	53	15	But takeplenty of time to think and plan carefully. Don’t rush.
606	54	15	Exams are not the be all and end all.
607	55	15	But without qualifications your options can be limited.
608	7	15	Work hard, get your head down.
609	4	15	But don’t forget to take time to explore what is happening around you and express who you are.
610	3	15	Be your own person.
611	3,6,7	15	Work hard.
612	1,4,5	15	Think out the box.
613	1,3,4,5,6,7,47,48,49,50,51,52,53,54,55,56	15	Get your grades.Have a future.Think for yourself.Be unique.Answer the questions.Ask the questions. Follow your dreams.ChannelLearnThinkSucceedCreate
614	14	15	Great –I can see you’re all ready to get started. Oh –someone’s missing!
615	3	15	It’s Ted.
616	6	15	Is he here today?
617	5	15	I haven’t seen him. Mind you –I hardly ever see him these days.
618	7	15	Yeah –he’s turned into a bit of a loner. He never used to be like that.
619	4	15	Well he’s an idiot if he starts missing exams.
620	6	15	He’s surely not that stupid.
621	3	15	I don’t know about that.
622	-	15	Ted arrives late. Heslouches into the empty chair
623	1	15	Sorry I’m late.
624	14	15	Yes you are. We can discuss it in more detail when the exam is complete. Just now –we have to get going. Now –you all know all the ingredients to write a great piece of creative writing. But the most important tool at your finger tips is your imagination. Stretch it, dive into it, immerse yourself into wonderful ideas. Let your thoughts and imaginings run wild.
625	5	15	Is that all?!
626	14	15	You have to chose one title. Turn over and the time starts now.
627	-	15	They turn the pages over. They start to write with their ideas’ flashing on and off over their pages. Ted is very restless and cannot make any ideas come ‘alight’. He looks distressed, trying desperately to think. As he strugglesto write we see the good pirates captured by the bad pirates in the background.Imaginary Ted and Jo are facing each other. RealTed walks out of the classroom and slams his chair to the ground.
628	-	16	Imaginative Ted is on the ‘DaringDuvet all alone. Jo enters
629	15	16	Why can’t you just leave me alone?
630	24	16	You seem angry Ted. What on earth are you so angry about.
631	15	16	I’m angry with you!
632	24	16	Why’s that then?
633	15	16	Because you’re ruined everything. You always have.
634	24	16	And what exactly have I ruined?
635	15	16	When ever I have ever tried to do anything new, exciting, fun, dangerous –whatever. There you are!
636	24	16	And what new, exciting, fun, dangerous whatever have you been up recently?
637	15	16	Nothing! That’s the point! You’ve captured my ship, my crew  -taken all our supplies. I can’t move anywhere. I can’t do anything. I’m stuck and I don’t know how to get going again.
638	24	16	Now Ted –I’ve never stopped you from going anywhere. The truth is my dear Ted –you have been entirely responsible for that all on your own. Hereyou are Captain of this useless ship that has run aground, nouse to anyone. Half of your crew have abandoned you and the rest of them are flailing around struggling to breath. Where’s your sense of adventure now? You see –I don’t see a courageous young exciting pirate. All I see is an angry boy who wasn’t brave enough to move his ship into new water. I don’t need to capture you Ted –you’ve done it all yourself.  And you’re no use to me anyway. You’re no use to anyone. And as foryour crew
639	-	16	The GUPs let go of the Pirate Adventurers. They all remain still.
640	24	16	They can chose to stay here and starve –or come with me and live a life as real pirates,as they were meant to. I already have some friends of yours on board. Bye Ted.
641	16	16	I told you this would happen Ted. Why didn’t you listen? None of us wanted this for you –but you gave up. You left us no choice.
642	19	16	Please come aboard with us Ted. Jo won’t mind!
643	20	16	It is actually really good on board. It’s sometimes hard work but the views are amazing and there’s so many cool places to visit and see.
644	18	16	It’s not boring like we all used to think. We’ve got loads of freedom –we’re pretty much allowed to do what you want.
645	17	16	We’re setting sail soon, heading towards a channel. Josays it’s the best route to take to reach the really amazing places. He says that if we don’t use the channels you just end up sailing round in circles.
646	16	16	Come with us Ted –we set sail soon. We want you onboard –please
647	-	16	Ted remains with his head down. The others fade away
648	-	17	Mrs Logan is busy at her desk. Ted enters the empty classroom
649	14	17	Thanks for coming to see me Ted. Why don’t you sit down –there are several things I want to talk to you about. Can you think what they might be?
650	-	17	Ted remains quiet.
651	14	17	I thought we could go over your mock exam –although in all honesty –there isn’t ahuge amount to go over is there?
652	-	17	Ted shakes his head without looking at her
653	14	17	The good news here is that we can so something to improve for next time. Did you find it hard to understand what you were being asked to do?
654	-	17	Ted shakes his head
655	14	17	So what happened? Ted?
656	1	17	I just couldn’t think of anything to write. I didn’t have any ideas. I just couldn’t do it.
657	14	17	Well, we need to work out how to get those ideas flowing again. You are far too young and vibrant to have run out of ideas already. What will happen when I am old and retired –I need bright young people to figure out how to get me to the moonfor afternoon tea and back in time for Countdown. Or paint beautiful paintings for me to escape into when I cannot walk. Or sculptwonderfulvisions for me to dream about. Orwritepoems or novels that will remind me of the shortness of breath when falling in love and will be my companions as Iremember the pathways of my life. Or build me buildings, or jets or magic wheelchairs or lotions to get rid of wrinkles. Who’s going to do all of that? What do you want to do when all this is over Ted?
658	1	17	This conversation?
659	14	17	No.What do you want to do when you leave school?
660	1	17	I don’t know!How are you supposed to figure it out?
661	14	17	Well –what are your interests, what makes you sit up and pay attention to the world around you? What moves you so much that you can’t sleep? What are you good at? What makes you happiest? You don’t have to tell me, but in order to make all this count –you have to start to consider it –or all of this is for nothing. Just think about it. And then hopefully we can look at filling in some of the blanks
662	1	17	You said there were several things you wanted to talk about...
663	14	17	So –you were listening! I just wanted to give you this information about your work experience placement. It’ll probably do you good to see what life is like beyond the school gate. Don’t lose it......and don’t be late for my class again.
664	1	17	Sorry –and...thanks
665	-	17	Mrs Logan leaves. Kit and Anna arrive into the classroom.
666	3	17	Are you sure you left it in here?
667	4	17	Yeah –I’m pretty sure. Oh –hi. Sorry –I didn’t think anyone was here. I was just looking for something.
668	1	17	I was just heading off
669	3	17	How are you?
670	1	17	Um –I’m ok
671	3	17	You got your work experience info then –where you off to?
672	1	17	Um... I dunno.
673	-	17	Anna looks at his sheet
674	3	17	Heh –same place as me –guess they used our dates of birth to sort us intogroups. Well –they definitelywouldn’t be in the same group if they took good looks and brains into consideration.
675	1	17	Oi!
676	-	17	He throws his mock exam at herplayfully
677	3	17	What’s this?
678	1	17	It’s my mock exam –I’m going to have to stay and start it again. Have another shot at it.
679	4	17	Found it! We better go –we’ve got rehearsals.
680	1	17	Rehearsals –what for?
681	4	17	Hamlet. C’mon Anna –we better go!
682	-	17	Anna goes to leave –she turns back to look at Ted before exiting. They both smile
683	1	17	Good luck with yourstory Ted –it’ll be a breeze
684	-	18	Ted is sitting onthe ship alone. He gets up and starts to examine parts of the ship. He begins to throw an idea around. He doesn’t notice Sonny, JJ and Ellie sneak up behind him. Sonny goes to grab the idea above Ted’s head.
685	23	18	Got it!
686	15	18	Heh –what are you doing here? I thought you left?
687	21	18	No! Well we did go over and check Jo’s ship out with the others.
688	22	18	It was really cool Ted –you seriously would have loved it. It was nothing like weexpected.
689	23	18	And so –we really wanted you to see it ,sowe decided to come back and tell you all about it
690	21	18	But then, when we started on our way back we couldn’t find you...or the ship...or anything!
691	22	18	Everything was so dark and we couldn’t recognise anything. JJ kept falling over!!
692	21	18	Idid not!
693	23	18	But then we saw your idea flickering on and off –and...here we are!
694	15	18	Did anyone else stay behind?
695	22	18	Are we not good enough for you. I think they’ve all set sail Ted.
696	21	18	So –what are we going to do? Where are we heading? What is theplan? Give me some orders?
697	15	18	Well –I though we could have alook to see if the rafts were working
698	23	18	Great ideas! The lumpypillows!
699	22	18	I love the lumpypillows –they’re so fun!
700	21	18	Where are we going to sail them Captain?
701	15	18	Well –I figured we could maybe try and head in the direction of one of...the channels. I’ve heard thewater can be a bit choppy at times....
702	23	18	...but there are some amazing rapids!
703	22	18	I’m so glad we’re going to go down a channel!!
704	21	18	Great idea Captain!
705	23	18	And the weather is perfect.
706	15	18	Yeah –just the right amount of breeze in the air. C’mon
707	-	19	A new group of adults appear wearing lots of different ‘work’ clothes. They are working grown ups.
708	59	19	Work
709	60	19	Explore
710	61	19	Provide
711	62	19	Service
712	63	19	Develop
713	64	19	Deliver
714	65	19	Survive
715	66	19	Survive
716	67	19	Produce
717	68	19	Design
718	69	19	Improve
719	70	19	Review
720	59	19	Deliberate
721	60	19	Meet
722	61	19	Focus
723	62	19	Ideas
724	63	19	Plan
725	64	19	Grow
726	65	19	Unique
727	66	19	Study
728	67	19	Reflect
729	68	19	Consume
730	69	19	Company
731	70	19	Deploy
732	59	19	Employ
733	60	19	Administer
734	61	19	Treat
735	62	19	Discover
736	63	19	Manage
737	64	19	Strength
738	66	19	Analyse
739	67	19	Economy
740	68	19	Responsibility
741	69	19	Duty
742	70	19	Loyalty
743	59	19	Strategies
744	60	19	Organise
745	61	19	Make
746	62	19	Innovate
747	63	19	Speculate
748	64	19	Accumulate
749	65	19	Calculation
750	66	19	Restoration
751	67	19	Innovation
752	68	19	Provision
753	69	19	Decision
754	70	19	Initiate
755	59	19	Communicate
756	60	19	Grafting
757	61	19	Drafting
758	62	19	Display
759	63	19	Convey
760	64	19	Direct
761	65	19	Inject
762	66	19	Invest
763	67	19	Suggest
764	68	19	Sync
765	69	19	Think
766	70	19	Rethink
767	59,60,62,63,64,65,66,67,68,69,70	19	Equate Collate Translate Deliberate Innovate Create.
768	59	19	Looking ahead
769	60	19	Being on trend
770	61	19	Being on trend
771	62	19	Invest in innovation
772	63	19	The next generation
773	64	19	The future
774	-	19	Kit, Ted, Anna, Sophie, Fin, Lauraenter. The workers talk to them.
775	65	19	So this is the world of...
776	66	19	...work.  So very varied, so full of...
777	67	19	..options.Have a look around. There’s so much to...
778	68	19	...see. All will require you to apply...
779	69	19	...yourself. Bring something of who you...
780	70	19	...are.
781	59	19	Training and skills will need to...
782	60	19	...develop. Time to learn and craft and
783	61	19	...think. But every place will need..
784	59	19	.solutions to problems. The ability to see...
785	60	19	....time. To express yourself in some...
786	61	19	form. To perform at some...
787	59	19	...level that shows the skills and passions inside of ...
788	60	19	..you. To see something that will make the world around you..
789	61	19	...better. If you have the chance -why spend your life doing anything..
790	59	19	...else? So what you need are new, fresh...
791	60	19	..ideas.About where you want to channel this life you have been...
792	61	19	..given. You are all different, but have all got the ability to...
793	59	19	...think. To wonder, to question, to ....
794	60	19	Ponder, to explore, to
795	61	19	...imagine..
796	59,60,62,63,64,65,66,67,68,69,70	19	To create.
797	59		So, we’re going to have to try and make this more efficient? Any ideas on what we can do?
798	60	19	There’s a problem with the way that things are working. Any ideas of how we develop it?
799	61	19	We’re not reaching enough people –we need to help. What can we do? Any ideas?
800	59	19	How can we stop this fighting? How do we make everyone understand and listen? What can we do? Ideas?
801	60	19	How do we make this place better? How can we communicate what needs to be done? What ideas do we have?
802	61	19	How can we improve things? How do we move things forward in way that makes an impact? Any thoughts or ideas?
803	59	19	You’re up next.
804	60	19	You’re going to be in charge.
805	61	19	These questions need answers.
806	59,60,62,63,64,65,66,67,68,69,70	19	Your ideas.Make them countBe seenBe heardWork hardTry hardChannelLive
807	15	19	Create
808	-	20	Imaginative Ted and Sonny, Ellie and JJ enter having been on a journey. They have travelled to get to the others on the GUP boat. They stand individually facing the audience. They stand in spotlight as they deliver their verse of “The Road Not Taken’ by Robert Frost.
809	23	20	Two roads diverged in a yellow wood,And sorry I could not travel bothAnd be one traveller, long I stoodAnd looked down own as far as I couldTo where it bent in the undergrowth.
810	22	20	Then took the other, as just as fair,And having perhaps the better claimBecause it was grassy and wanted wearThough as far that the passing thereHad worn them really about the same
811	21	20	And both that morning equally layIn leaves no step had trodden black.Oh, I kept the first for another dayYet knowing how way leads on to way,I doubted if I should ever come back
812	15	20	I shall be telling this with a sighSomewhere ages and ages hence:Two roads diverged in a wood, and I –I took the one less travelled byAnd that has made all the difference.
813	-	20	The light changes. It is bright, vibrant, exciting and full of promise. It looks very different to the ‘DaringDuvet’ Ted, Sonny, JJ and Ellie make their way to the other ship. Laura, Sophie, Kit and Finare playing with some ideas. Ted, Sonny, JJ and Ellie hide and start to throw someof theirlight ‘ideas’over to them.
814	18	20	Heh –did you see that? Where did that come from?
815	17	20	Wow –look at that!! I’ve never seen one like that before? Where did it come from?
816	20	20	There’s another one –look! Quick –get it!
817	19	20	They’re coming from over there! Who do you think it is? Here –let me see them –they’re so heavy!!
818	18	20	And really strong –I’ve never seen anything like it!
819	-	20	Ted, Sonny, JJ and Ellie start to make their way over and sneak up behind them
820	17	20	Do you think they are safe?
821	20	20	Are you scared?
822	17	20	No! I’m just thinking of you know...protecting the ship if we’re being attacked!
823	19	20	Attacked  -who said attacked?! Where are the others!?
824	-	20	They huddle together. Ted, Ellie, Sonny and JJ jump frombehind them.
825	15	20	Boo!
826	21,22,23	20	The friends scream!
827	17	20	Ted! It’s you!
828	15	20	Yeah –did we scare you?
829	17	20	The others were a bit scared, but, you know –I told them it was nothing to worry about!
830	18	20	It’s so great to see you all!
831	20	20	When did you get here? How did you get here?
832	23	20	We’ve just arrived –this place is amazing!
833	21	20	We came on the rafts!
834	19	20	The lumpy pillows!! I didn’t think they would make the journey.
835	22	20	Well –they were a bit slower in places and a littletricky to steer at times and the route wasn’t exactly straight –but –we got here in the end.
836	15	20	We just took at different way.
837	21	20	I can’t wait to have a look around! This place is huge!
838	18	20	Yeah –there’s loadsfor you to fall over –so watch out
839	-	20	JJ falls over
840	17	20	C’mon lets show you around.
841	-	20	All leave except Ted who is looking quietly around by himself. Anna appears at the bottom of the ship. She stretches and dances a little. Ted blows one of his blue ideas over to her. Anna feels the breeze and catches the idea. She immediately turns around. Ted has hidden but appears at the opposite side giving her a fright.
842	16	20	Ted!
843	-	20	She pauses and stares at him
844	15	20	Hi.
845	-	20	They both pause and doesn’t know what to say.
846	15	20	It’s great to see you. Sorry for scaring you.
847	16	20	I wasn’t scared.That much. How did you get there Ted?
848	15	20	The rafts.
849	16	20	That must have been a rough journey.
